sale_date,product_name,brand,series,cpu,gpu,ram,quantity,buying_price,unit_price,unit_profit,tva_percentage,unit_price_with_tva,total_amount,total_cost,total_profit,profit_margin,date,year,month,week,day_of_week,hour
2024-05-10 10:00:00,"MSI Thin 15 B13UDX-3258XFR FHD 15.6"" IPS | Intel i5-13420H | RTX 3050 | 8GB Ram | 512 GB NVMe",MSI,Thin,Intel core I5-13420H,RTX 3050,8 GB,4,1624.3766850138484,2399.0,774.6233149861516,1.185260448662222,2427.434398163407,9709.737592653628,6497.5067400553935,3098.4932599446065,47.68741894245716,2024-05-10,2024,5,19,Friday,10
2024-05-10 10:12:00,ASUS V16 V3607VJ-RP109 | Intel 7 240H | RTX 3050 | 8 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 7 240H,RTX 3050,8 GB,5,1595.3999999999999,2659.0,1063.6000000000001,5.628109945722504,2808.6514434567616,14043.257217283808,7976.999999999999,5318.000000000001,66.66666666666669,2024-05-10,2024,5,19,Friday,10
2024-05-10 18:35:00,"Lenovo LOQ 15IRX10 15.6"" FHD IPS | Intel Core i5-13450HX | RTX 5050 | 24GB | 512GB NVMe",Lenovo,LOQ,Intel core I5-13450HX,RTX 5050,24 GB,2,2545.279301749074,3325.0,779.720698250926,3.8053996848046987,3451.529539519756,6903.059079039512,5090.558603498148,1559.441396501852,30.633993594145636,2024-05-10,2024,5,19,Friday,18
2024-05-10 19:17:00,"DELL G15 5530 | 15.6"" | i5- 13450HX | RTX 3050 | 16GB RAM | 512GB SSD",DELL,G15,Intel core i5- 13450HX,RTX 3050,16 GB,3,1817.1643462271322,2459.0,641.8356537728678,3.7381801866358395,2550.921850789375,7652.765552368126,5451.493038681397,1925.5069613186033,35.32072677440938,2024-05-10,2024,5,19,Friday,19
2024-05-10 15:57:00,MSI CYBORG 15 | Intel Core i5-13420H | RTX 4060 (8 GB) | 16 GB RAM | 512 GB SSD,MSI,CYBORG,Intel core I5-13420H,RTX 4060,16 GB,1,2361.465515993267,3289.0,927.5344840067328,4.961372443656412,3452.17953967186,3452.17953967186,2361.465515993267,927.5344840067328,39.27791778981782,2024-05-10,2024,5,19,Friday,15
2024-05-11 09:10:00,"ASUS V16 V3607VU-RP196W | 16"" WUXGA, 144H | Intel Core 5 210H | RTX 4050 | 24GB Ram | 512GB",ASUS,V16,Intel Ultra core 5 210H,RTX 4050,512 GB,5,1948.7469282033078,2969.0,1020.2530717966922,2.7970640394252375,3052.044831330535,15260.224156652675,9743.73464101654,5101.265358983461,52.35431327849933,2024-05-11,2024,5,19,Saturday,9
2024-05-11 13:20:00,"ASUS V16 V3607VU-RP246 | 16"" FHD 144Hz | Intel 7 240H | RTX 4050 | 8 GB | 512 GB SSD |",ASUS,V16,Intel Ultra core 7 240H,RTX 4050,8 GB,4,2304.1537527092387,3099.0,794.8462472907613,3.3290198344001523,3202.1663246680605,12808.665298672242,9216.615010836955,3179.3849891630452,34.49623300338252,2024-05-11,2024,5,19,Saturday,13
2024-05-11 12:16:00,"MSI Thin 15 B13UDX-3258XFR FHD 15.6"" IPS | Intel i5-13420H | RTX 3050 | 8GB Ram | 512 GB NVMe",MSI,Thin,Intel core I5-13420H,RTX 3050,8 GB,4,1624.3766850138484,2399.0,774.6233149861516,1.185260448662222,2427.434398163407,9709.737592653628,6497.5067400553935,3098.4932599446065,47.68741894245716,2024-05-11,2024,5,19,Saturday,12
2024-05-11 21:57:00,Msi Thin 15 B13UCX FHD | Intel Core i7-13620H | RTX 2050 | 24 GB | 512 SSD,MSI,Thin,Intel core i7-13620H,RTX 2050,24 GB,1,1869.9464311032773,2499.0,629.0535688967227,3.6210622617823773,2589.4903459219418,2589.4903459219418,1869.9464311032773,629.0535688967227,33.6401919559577,2024-05-11,2024,5,19,Saturday,21
2024-05-11 10:18:00,"Lenovo LOQ 15IAX9 15.6"" FHD IPS | i5-12450HX | RTX 2050 | 24GB Ram | 512GB NVMe | Windows 11 Home",Lenovo,LOQ,Intel core I5-12450HX,RTX 2050,24 GB,1,1831.1405514242167,2335.0,503.8594485757833,9.72918866945795,2562.176555431843,2562.176555431843,1831.1405514242167,503.8594485757833,27.51615369906442,2024-05-11,2024,5,19,Saturday,10
2024-05-11 19:51:00,"MSI Thin 15 B13UDX-3257XFR | FHD 15.6"" IPS | Intel i7-13620H | RTX 3050 | 16GB Ram | 512 GB NVMe",MSI,Thin,Intel core i7-13620H,RTX 3050,16 GB,4,1986.8559317360969,2927.0,940.1440682639031,8.066583652537123,3163.1089035097616,12652.435614039046,7947.423726944387,3760.5762730556125,47.31818010792628,2024-05-11,2024,5,19,Saturday,19
2024-05-12 10:49:00,"MSI Thin 15 B13UDX-3258XFR FHD 15.6"" IPS | Intel i5-13420H | RTX 3050 | 8GB Ram | 512 GB NVMe",MSI,Thin,Intel core I5-13420H,RTX 3050,8 GB,1,1624.3766850138484,2399.0,774.6233149861516,1.185260448662222,2427.434398163407,2427.434398163407,1624.3766850138484,774.6233149861516,47.68741894245716,2024-05-12,2024,5,19,Sunday,10
2024-05-12 12:13:00,"DELL G15 5530 | 15.6"" | i5- 13450HX | RTX 3050 | 16GB RAM | 512GB SSD",DELL,G15,Intel core i5- 13450HX,RTX 3050,16 GB,3,1817.1643462271322,2459.0,641.8356537728678,3.7381801866358395,2550.921850789375,7652.765552368126,5451.493038681397,1925.5069613186033,35.32072677440938,2024-05-12,2024,5,19,Sunday,12
2024-05-12 19:50:00,"ASUS V16 V3607VU-RP196W | 16"" WUXGA, 144H | Intel Core 5 210H | RTX 4050 | 24GB Ram | 512GB",ASUS,V16,Intel Ultra core 5 210H,RTX 4050,512 GB,2,1948.7469282033078,2969.0,1020.2530717966922,2.7970640394252375,3052.044831330535,6104.08966266107,3897.4938564066156,2040.5061435933844,52.35431327849933,2024-05-12,2024,5,19,Sunday,19
2024-05-12 14:44:00,"Lenovo LOQ 15IRX10 15.6"" FHD IPS | Intel Core i5-13450HX | RTX 5050 | 24GB | 512GB NVMe",Lenovo,LOQ,Intel core I5-13450HX,RTX 5050,24 GB,4,2545.279301749074,3325.0,779.720698250926,3.8053996848046987,3451.529539519756,13806.118158079023,10181.117206996296,3118.882793003704,30.633993594145636,2024-05-12,2024,5,19,Sunday,14
2024-05-12 15:51:00,ASUS TUF F17 TUF707ZC4-HX112W | Intel i5-12500H | RTX 3050 | 8 GB | 512 GB SSD,ASUS,TUF,Intel core I5-12500H,RTX 3050,8 GB,1,2166.765273347905,2799.0,632.2347266520951,9.690688297671034,3070.2423654518125,3070.2423654518125,2166.765273347905,632.2347266520951,29.17873636008661,2024-05-12,2024,5,19,Sunday,15
2024-05-12 08:48:00,"ASUS V16 V3607VU-RP246 | 16"" FHD 144Hz | Intel 7 240H | RTX 4050 | 8 GB | 512 GB SSD |",ASUS,V16,Intel Ultra core 7 240H,RTX 4050,8 GB,1,2304.1537527092387,3099.0,794.8462472907613,3.3290198344001523,3202.1663246680605,3202.1663246680605,2304.1537527092387,794.8462472907613,34.49623300338252,2024-05-12,2024,5,19,Sunday,8
2024-05-13 21:30:00,Pc portable HP Victus 15-fa1007nk | i5-13420H | 16GB RAM | RTX 2050 | 512 GB NVMe,HP,Victus,Intel core I5-13420H,RTX 2050,16 GB,5,1634.872786348441,2195.0,560.127213651559,2.4041677639819286,2247.7714824194036,11238.857412097019,8174.363931742205,2800.636068257795,34.26121092287721,2024-05-13,2024,5,20,Monday,21
2024-05-13 13:28:00,ASUS V16 V3607VJ-RP086 | Intel 5-210H | RTX 3050 | 16 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 5 210H,RTX 3050,16 GB,2,1624.1618181605493,2449.0,824.8381818394507,2.650640588680904,2513.9141880167954,5027.828376033591,3248.3236363210985,1649.6763636789015,50.785468086771324,2024-05-13,2024,5,20,Monday,13
2024-05-13 10:53:00,Msi Thin 15 B13UCX FHD | Intel Core i7-13620H | RTX 2050 | 32 GB | 512 SSD,MSI,Thin,Intel core i7-13620H,RTX 2050,32 GB,3,1791.6988278584247,2539.0,747.3011721415753,2.2554447458683766,2596.2657420975984,7788.797226292795,5375.096483575274,2241.903516424726,41.709084167611294,2024-05-13,2024,5,20,Monday,10
2024-05-14 15:06:00,"MSI Thin 15 B13UDX-3257XFR | FHD 15.6"" IPS | Intel i7-13620H | RTX 3050 | 16GB Ram | 512 GB NVMe",MSI,Thin,Intel core i7-13620H,RTX 3050,16 GB,1,1986.8559317360969,2927.0,940.1440682639031,8.066583652537123,3163.1089035097616,3163.1089035097616,1986.8559317360969,940.1440682639031,47.31818010792628,2024-05-14,2024,5,20,Tuesday,15
2024-05-14 08:35:00,"MSI Thin 15 B13UDX-3257XFR | FHD 15.6"" IPS | Intel i7-13620H | RTX 3050 | 32GB Ram | 512 GB NVMe",MSI,Thin,Intel core i7-13620H,RTX 3050,32 GB,3,1987.6398653382998,3017.0,1029.3601346617002,1.4180537144799796,3059.782680565861,9179.348041697584,5962.919596014899,3088.0804039851005,51.78806043349816,2024-05-14,2024,5,20,Tuesday,8
2024-05-14 08:14:00,"ASUS V16 V3607VU-RP196W | 16"" WUXGA, 144H | Intel Core 5 210H | RTX 4050 | 16GB Ram | 512GB",ASUS,V16,Intel Ultra core 5 210H,RTX 4050,512 GB,5,2139.7014228569014,2895.0,755.2985771430986,5.104629857953324,3042.7790343877487,15213.895171938744,10698.507114284508,3776.492885715493,35.29925105787114,2024-05-14,2024,5,20,Tuesday,8
2024-05-14 15:07:00,MSI CYBORG 15 A13VE FHD | i5-13420H | RTX 4050 | 16GB RAM | SSD 512 GB,MSI,CYBORG,Intel core I5-13420H,RTX 4050,16 GB,5,2057.947072373547,3157.0,1099.0529276264529,3.741523922560336,3275.11991023523,16375.599551176148,10289.735361867735,5495.264638132265,53.4053058205648,2024-05-14,2024,5,20,Tuesday,15
2024-05-14 16:00:00,Pc portable HP Victus 15-fa1007nk | i5-13420H | 16GB RAM | RTX 2050 | 512 GB NVMe,HP,Victus,Intel core I5-13420H,RTX 2050,16 GB,4,1634.872786348441,2195.0,560.127213651559,2.4041677639819286,2247.7714824194036,8991.085929677614,6539.491145393764,2240.508854606236,34.26121092287721,2024-05-14,2024,5,20,Tuesday,16
2024-05-14 09:39:00,ASUS V16 V3607VU-RP209 | Intel 5 210H | RTX 4050 | 8 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 5 210H,RTX 4050,8 GB,3,2062.471447478845,2899.0,836.5285525211548,8.275576133048151,3138.9089520970656,9416.726856291196,6187.414342436536,2509.5856575634643,40.55952161392213,2024-05-14,2024,5,20,Tuesday,9
2024-05-14 09:45:00,"Lenovo LOQ 15IRX9 15.6"" FHD | Intel Core i5-13450HX | RTX 3050 | 24GB Ram | 512 NVMe",Lenovo,LOQ,Intel core I5-13450HX,RTX 3050,24 GB,1,1619.3999999999999,2699.0,1079.6000000000001,3.629301836816963,2796.9548565756895,2796.9548565756895,1619.3999999999999,1079.6000000000001,66.66666666666669,2024-05-14,2024,5,20,Tuesday,9
2024-05-14 21:30:00,ASUS V16 V3607VJ-RP086 | Intel 5-210H | RTX 3050 | 8 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 5 210H,RTX 3050,8 GB,4,1674.9490995971757,2379.0,704.0509004028243,2.9110519961044856,2448.253926987326,9793.015707949304,6699.796398388703,2816.203601611297,42.034166923170865,2024-05-14,2024,5,20,Tuesday,21
2024-05-14 10:07:00,ASUS V16 V3607VU-RP209 | Intel 5 210H | RTX 4050 | 16 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 5 210H,RTX 4050,16 GB,3,2109.4288422484524,2969.0,859.5711577515476,1.8790490260574548,3024.7889655836457,9074.366896750937,6328.286526745357,2578.713473254643,40.74899994423731,2024-05-14,2024,5,20,Tuesday,10
2024-05-15 13:15:00,Msi Thin 15 B13UCX FHD | Intel Core i7-13620H | RTX 2050 | 16 GB | 512 SSD,MSI,Thin,Intel core i7-13620H,RTX 2050,16 GB,3,1715.7522303139986,2425.0,709.2477696860014,4.887505167779041,2543.522000318642,7630.566000955925,5147.256690941996,2127.7433090580043,41.33742373490621,2024-05-15,2024,5,20,Wednesday,13
2024-05-15 14:33:00,MSI THIN 15 B13UCX FHD | INTEL CORE I5-13420H | RTX 2050 | 16 GB | 512 SSD + Sac A dos,MSI,THIN,Intel core I5-13420H,RTX 2050,16 GB,1,1351.525257978971,2129.0,777.474742021029,9.556428757689245,2332.4563682512044,2332.4563682512044,1351.525257978971,777.474742021029,57.525727871607856,2024-05-15,2024,5,20,Wednesday,14
2024-05-15 13:59:00,MSI CYBORG 15 A13V 15'' FHD | I7-13620H | RTX 4050 6G | 8GB RAM | 512GB NVME,MSI,CYBORG,Intel core i7-13620H,RTX 4050,8 GB,4,2373.5848120536634,3330.0,956.4151879463366,5.456592191001432,3511.7045199603476,14046.81807984139,9494.339248214654,3825.6607517853463,40.294123179817234,2024-05-15,2024,5,20,Wednesday,13
2024-05-16 13:28:00,"Lenovo LOQ 15IRX9 15.6"" FHD | Intel Core i5-13450HX | RTX 3050 | 24GB Ram | 512 NVMe",Lenovo,LOQ,Intel core I5-13450HX,RTX 3050,24 GB,3,1619.3999999999999,2699.0,1079.6000000000001,3.629301836816963,2796.9548565756895,8390.86456972707,4858.2,3238.8,66.66666666666669,2024-05-16,2024,5,20,Thursday,13
2024-05-16 14:00:00,MSI CYBORG 15 A13VE FHD | i5-13420H | RTX 4050 | 32GB RAM | SSD 512 GB,MSI,CYBORG,Intel core I5-13420H,RTX 4050,32 GB,5,2400.781976246307,3250.0,849.2180237536932,7.158097238609412,3482.638160254806,17413.190801274028,12003.909881231535,4246.090118768466,35.37255911432118,2024-05-16,2024,5,20,Thursday,14
2024-05-16 21:52:00,"DELL G15 5530 | 15.6"" | i5- 13450HX | RTX 3050 | 16GB RAM | 512GB SSD",DELL,G15,Intel core i5- 13450HX,RTX 3050,16 GB,1,1817.1643462271322,2459.0,641.8356537728678,3.7381801866358395,2550.921850789375,2550.921850789375,1817.1643462271322,641.8356537728678,35.32072677440938,2024-05-16,2024,5,20,Thursday,21
2024-05-16 10:52:00,"MSI Thin 15 B13UDX-3258XFR FHD 15.6"" IPS | Intel i5-13420H | RTX 3050 | 16GB Ram | 512 GB NVMe",MSI,Thin,Intel core I5-13420H,RTX 3050,16 GB,5,1678.3797487576808,2455.0,776.6202512423192,8.491983767203795,2663.478201484853,13317.391007424265,8391.898743788404,3883.101256211596,46.272022277268626,2024-05-16,2024,5,20,Thursday,10
2024-05-16 16:21:00,Msi Thin 15 B13UCX FHD | Intel Core i7-13620H | RTX 2050 | 16 GB | 512 SSD,MSI,Thin,Intel core i7-13620H,RTX 2050,16 GB,1,1715.7522303139986,2425.0,709.2477696860014,4.887505167779041,2543.522000318642,2543.522000318642,1715.7522303139986,709.2477696860014,41.33742373490621,2024-05-16,2024,5,20,Thursday,16
2024-05-17 12:23:00,MSI CYBORG 15 A13V 15'' FHD | I7-13620H | RTX 4050 6G | 16GB RAM | 512GB NVME,MSI,CYBORG,Intel core i7-13620H,RTX 4050,16 GB,4,2458.876025727543,3390.0,931.123974272457,6.962700559185838,3626.0355489564,14504.1421958256,9835.504102910172,3724.495897089828,37.86786989380451,2024-05-17,2024,5,20,Friday,12
2024-05-17 20:58:00,"MSI Thin 15 B13UDX-3258XFR FHD 15.6"" IPS | Intel i5-13420H | RTX 3050 | 32GB Ram | 512 GB NVMe",MSI,Thin,Intel core I5-13420H,RTX 3050,32 GB,4,1715.2070150238956,2535.0,819.7929849761044,2.636424704863906,2601.8333662683003,10407.333465073201,6860.828060095582,3279.1719399044177,47.79557090166655,2024-05-17,2024,5,20,Friday,20
2024-05-17 19:54:00,"Lenovo LOQ 15IRX9 15.6"" FHD | Intel Core i5-13450HX | RTX 3050 | 24GB Ram | 512 NVMe",Lenovo,LOQ,Intel core I5-13450HX,RTX 3050,24 GB,2,1619.3999999999999,2699.0,1079.6000000000001,3.629301836816963,2796.9548565756895,5593.909713151379,3238.7999999999997,2159.2000000000003,66.66666666666669,2024-05-17,2024,5,20,Friday,19
2024-05-17 09:55:00,Gigabyte G6 MF-H2FR854KH | Intel Core i7-13620H | RTX 4050 | 16GB Ram | 1TB NVMe,GIGABYTE,G6,Intel core i7-13620H,RTX 4050,16 GB,2,2096.4765883785094,3059.0,962.5234116214906,6.467903667112945,3256.853173176985,6513.70634635397,4192.953176757019,1925.0468232429812,45.91147914348716,2024-05-17,2024,5,20,Friday,9
2024-05-17 16:11:00,ASUS V16 V3607VJ-RP109 | Intel 7 240H | RTX 3050 | 16 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 7 240H,RTX 3050,16 GB,3,1953.4408366196935,2729.0,775.5591633803065,9.539969835279999,2989.3457768047915,8968.037330414374,5860.322509859081,2326.6774901409194,39.702208986393615,2024-05-17,2024,5,20,Friday,16
2024-05-17 08:57:00,"MSI Thin 15 B13UDX-3258XFR FHD 15.6"" IPS | Intel i5-13420H | RTX 3050 | 32GB Ram | 512 GB NVMe",MSI,Thin,Intel core I5-13420H,RTX 3050,32 GB,1,1715.2070150238956,2535.0,819.7929849761044,2.636424704863906,2601.8333662683003,2601.8333662683003,1715.2070150238956,819.7929849761044,47.79557090166655,2024-05-17,2024,5,20,Friday,8
2024-05-17 09:31:00,MSI CYBORG 15 A13VE FHD | i5-13420H | RTX 4050 | 8GB RAM | SSD 512 GB,MSI,CYBORG,Intel core I5-13420H,RTX 4050,8 GB,2,1831.188912122444,2959.0,1127.811087877556,6.331731119758382,3146.35592383365,6292.7118476673,3662.377824244888,2255.622175755112,61.589008125347576,2024-05-17,2024,5,20,Friday,9
2024-05-17 14:23:00,Msi Thin 15 B13UCX FHD | Intel Core i7-13620H | RTX 2050 | 32 GB | 512 SSD,MSI,Thin,Intel core i7-13620H,RTX 2050,32 GB,1,1791.6988278584247,2539.0,747.3011721415753,2.2554447458683766,2596.2657420975984,2596.2657420975984,1791.6988278584247,747.3011721415753,41.709084167611294,2024-05-17,2024,5,20,Friday,14
2024-05-18 16:28:00,Pc portable HP Victus 15-fa1007nk | i5-13420H | 16GB RAM | RTX 2050 | 512 GB NVMe,HP,Victus,Intel core I5-13420H,RTX 2050,16 GB,4,1634.872786348441,2195.0,560.127213651559,2.4041677639819286,2247.7714824194036,8991.085929677614,6539.491145393764,2240.508854606236,34.26121092287721,2024-05-18,2024,5,20,Saturday,16
2024-05-19 12:16:00,"Lenovo LOQ 15IAX9 15.6"" FHD IPS | i5-12450HX | RTX 2050 | 24GB Ram | 512GB NVMe | Windows 11 Home",Lenovo,LOQ,Intel core I5-12450HX,RTX 2050,24 GB,3,1831.1405514242167,2335.0,503.8594485757833,9.72918866945795,2562.176555431843,7686.52966629553,5493.42165427265,1511.5783457273499,27.51615369906442,2024-05-19,2024,5,20,Sunday,12
2024-05-19 20:32:00,"Lenovo LOQ 15IRX9 15.6"" FHD | Intel Core i5-13450HX | RTX 3050 | 24GB Ram | 512 NVMe",Lenovo,LOQ,Intel core I5-13450HX,RTX 3050,24 GB,2,1619.3999999999999,2699.0,1079.6000000000001,3.629301836816963,2796.9548565756895,5593.909713151379,3238.7999999999997,2159.2000000000003,66.66666666666669,2024-05-19,2024,5,20,Sunday,20
2024-05-19 15:54:00,"ASUS V16 V3607VU-RP196W | 16"" WUXGA, 144H | Intel Core 5 210H | RTX 4050 | 24GB Ram | 512GB",ASUS,V16,Intel Ultra core 5 210H,RTX 4050,512 GB,1,1948.7469282033078,2969.0,1020.2530717966922,2.7970640394252375,3052.044831330535,3052.044831330535,1948.7469282033078,1020.2530717966922,52.35431327849933,2024-05-19,2024,5,20,Sunday,15
2024-05-19 12:42:00,"Lenovo LOQ 15IAX9 15.6"" FHD IPS | i5-12450HX | RTX 2050 | 16GB Ram | 512GB NVMe | Windows 11 Home",Lenovo,LOQ,Intel core I5-12450HX,RTX 2050,16 GB,5,1380.1532231087006,2249.0,868.8467768912994,7.372653200164409,2414.8109704716976,12074.054852358488,6900.766115543503,4344.233884456497,62.95292162809877,2024-05-19,2024,5,20,Sunday,12
2024-05-19 08:23:00,"MSI Thin 15 B13UDX-3258XFR FHD 15.6"" IPS | Intel i5-13420H | RTX 3050 | 16GB Ram | 512 GB NVMe",MSI,Thin,Intel core I5-13420H,RTX 3050,16 GB,5,1678.3797487576808,2455.0,776.6202512423192,8.491983767203795,2663.478201484853,13317.391007424265,8391.898743788404,3883.101256211596,46.272022277268626,2024-05-19,2024,5,20,Sunday,8
2024-05-19 08:03:00,"ASUS V16 V3607VU-RP246 | 16"" FHD | Intel 7 240H | RTX 4050 | 16 GB | 512 GB SSD |",ASUS,V16,Intel Ultra core 7 240H,RTX 4050,16 GB,3,2433.734985683139,3179.0,745.2650143168612,9.18388361870904,3470.95566023876,10412.86698071628,7301.204957049416,2235.7950429505836,30.622274762905977,2024-05-19,2024,5,20,Sunday,8
2024-05-19 21:08:00,"Lenovo LOQ 15IRX10 15.6"" FHD IPS | Intel Core i5-13450HX | RTX 5050 | 24GB | 512GB NVMe",Lenovo,LOQ,Intel core I5-13450HX,RTX 5050,24 GB,1,2545.279301749074,3325.0,779.720698250926,3.8053996848046987,3451.529539519756,3451.529539519756,2545.279301749074,779.720698250926,30.633993594145636,2024-05-19,2024,5,20,Sunday,21
2024-05-19 10:18:00,ASUS V16 V3607VJ-RP086 | Intel 5-210H | RTX 3050 | 32 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 5 210H,RTX 3050,32 GB,4,1796.9740421151503,2595.0,798.0259578848497,6.506676052501415,2763.848243562412,11055.392974249648,7187.896168460601,3192.103831539399,44.40943158786665,2024-05-19,2024,5,20,Sunday,10
2024-05-19 17:16:00,"Lenovo LOQ 15IAX9 15.6"" FHD IPS | i5-12450HX | RTX 2050 | 24GB Ram | 512GB NVMe | Windows 11 Home",Lenovo,LOQ,Intel core I5-12450HX,RTX 2050,24 GB,5,1831.1405514242167,2335.0,503.8594485757833,9.72918866945795,2562.176555431843,12810.882777159215,9155.702757121084,2519.297242878916,27.51615369906442,2024-05-19,2024,5,20,Sunday,17
2024-05-20 19:06:00,"ASUS V16 V3607VU-RP246 | 16"" FHD | Intel 7 240H | RTX 4050 | 16 GB | 512 GB SSD |",ASUS,V16,Intel Ultra core 7 240H,RTX 4050,16 GB,1,2433.734985683139,3179.0,745.2650143168612,9.18388361870904,3470.95566023876,3470.95566023876,2433.734985683139,745.2650143168612,30.622274762905977,2024-05-20,2024,5,21,Monday,19
2024-05-20 09:36:00,Pack Gigabyte G6 MF | Intel Core i7-13620H | RTX 4050 | 16GB Ram | 1TB NVMe | COOLINGPAD + Sac A Dos + Tapis + Souris,GIGABYTE,Gigabyte,Intel core i7-13620H,RTX 4050,16 GB,5,2189.8624676608065,3299.0,1109.1375323391935,2.0983441136030097,3368.2243723077636,16841.121861538817,10949.312338304033,5545.687661695967,50.64873016998028,2024-05-20,2024,5,21,Monday,9
2024-05-20 09:15:00,"MSI Thin 15 B13UDX-3258XFR FHD 15.6"" IPS | Intel i5-13420H | RTX 3050 | 16GB Ram | 512 GB NVMe",MSI,Thin,Intel core I5-13420H,RTX 3050,16 GB,4,1678.3797487576808,2455.0,776.6202512423192,8.491983767203795,2663.478201484853,10653.912805939412,6713.518995030723,3106.481004969277,46.272022277268626,2024-05-20,2024,5,21,Monday,9
2024-05-20 13:10:00,Pc portable HP Victus 15-fa1007nk | i5-13420H | 32GB RAM | RTX 2050 | 512 GB NVMe,HP,Victus,Intel core I5-13420H,RTX 2050,32 GB,1,1487.0468851819567,2279.0,791.9531148180433,6.41003510568888,2425.0847000586496,2425.0847000586496,1487.0468851819567,791.9531148180433,53.25676834467389,2024-05-20,2024,5,21,Monday,13
2024-05-20 11:44:00,Msi Thin 15 B13UCX FHD | Intel Core i7-13620H | RTX 2050 | 32 GB | 512 SSD,MSI,Thin,Intel core i7-13620H,RTX 2050,32 GB,1,1791.6988278584247,2539.0,747.3011721415753,2.2554447458683766,2596.2657420975984,2596.2657420975984,1791.6988278584247,747.3011721415753,41.709084167611294,2024-05-20,2024,5,21,Monday,11
2024-05-20 20:33:00,"Lenovo LOQ 15IRX9 15.6"" FHD | Intel Core i5-13450HX | RTX 3050 | 24GB Ram | 512 NVMe",Lenovo,LOQ,Intel core I5-13450HX,RTX 3050,24 GB,5,1619.3999999999999,2699.0,1079.6000000000001,3.629301836816963,2796.9548565756895,13984.774282878447,8096.999999999999,5398.000000000001,66.66666666666669,2024-05-20,2024,5,21,Monday,20
2024-05-21 11:20:00,ASUS V16 V3607VJ-RP109 | Intel 7 240H | RTX 3050 | 8 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 7 240H,RTX 3050,8 GB,1,1595.3999999999999,2659.0,1063.6000000000001,5.628109945722504,2808.6514434567616,2808.6514434567616,1595.3999999999999,1063.6000000000001,66.66666666666669,2024-05-21,2024,5,21,Tuesday,11
2024-05-21 20:56:00,"GIGABYTE G6 KF | 16"" | i7-13620H | RTX 4060 | 16 GB RAM | 1TB SSD",GIGABYTE,G6,Intel core i7-13620H,RTX 4060,16 GB,3,2201.9806943797594,3349.0,1147.0193056202406,1.3094966900369656,3392.855044149338,10178.565132448013,6605.942083139278,3441.057916860722,52.09034341435614,2024-05-21,2024,5,21,Tuesday,20
2024-05-21 19:46:00,"Lenovo LOQ 15IAX9 15.6"" FHD IPS | i5-12450HX | RTX 2050 | 16GB Ram | 512GB NVMe | Windows 11 Home",Lenovo,LOQ,Intel core I5-12450HX,RTX 2050,16 GB,5,1380.1532231087006,2249.0,868.8467768912994,7.372653200164409,2414.8109704716976,12074.054852358488,6900.766115543503,4344.233884456497,62.95292162809877,2024-05-21,2024,5,21,Tuesday,19
2024-05-21 12:37:00,"Lenovo LOQ 15IAX9 15.6"" FHD IPS | i5-12450HX | RTX 2050 | 16GB Ram | 512GB NVMe | Windows 11 Home",Lenovo,LOQ,Intel core I5-12450HX,RTX 2050,16 GB,5,1380.1532231087006,2249.0,868.8467768912994,7.372653200164409,2414.8109704716976,12074.054852358488,6900.766115543503,4344.233884456497,62.95292162809877,2024-05-21,2024,5,21,Tuesday,12
2024-05-21 13:16:00,"MSI Thin 15 B13UDX-3257XFR | FHD 15.6"" IPS | Intel i7-13620H | RTX 3050 | 8GB Ram | 512 GB NVMe",MSI,Thin,Intel core i7-13620H,RTX 3050,8 GB,2,2102.76146988908,2799.0,696.2385301109198,4.297256589643226,2919.2802119441135,5838.560423888227,4205.52293977816,1392.4770602218396,33.110675655838705,2024-05-21,2024,5,21,Tuesday,13
2024-05-22 18:24:00,"MSI Thin 15 B13UDX-3257XFR | FHD 15.6"" IPS | Intel i7-13620H | RTX 3050 | 8GB Ram | 512 GB NVMe",MSI,Thin,Intel core i7-13620H,RTX 3050,8 GB,5,2102.76146988908,2799.0,696.2385301109198,4.297256589643226,2919.2802119441135,14596.401059720567,10513.8073494454,3481.192650554599,33.110675655838705,2024-05-22,2024,5,21,Wednesday,18
2024-05-22 19:25:00,ASUS V16 V3607VU-RP209 | Intel 5 210H | RTX 4050 | 8 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 5 210H,RTX 4050,8 GB,2,2062.471447478845,2899.0,836.5285525211548,8.275576133048151,3138.9089520970656,6277.817904194131,4124.94289495769,1673.0571050423096,40.55952161392213,2024-05-22,2024,5,21,Wednesday,19
2024-05-22 11:54:00,ASUS V16 V3607VU-RP209 | Intel 5 210H | RTX 4050 | 16 GB | 512 GB SSD,ASUS,V16,Intel Ultra core 5 210H,RTX 4050,16 GB,1,2109.4288422484524,2969.0,859.5711577515476,1.8790490260574548,3024.7889655836457,3024.7889655836457,2109.4288422484524,859.5711577515476,40.74899994423731,2024-05-22,2024,5,21,Wednesday,11
